1962-08-29,4.230031,4.237850,4.190937,4.222212,0.719621,166264
1962-08-30,4.230031,4.269126,4.230031,4.237850,0.722287,198237
1962-08-31,4.237850,4.284764,4.237850,4.284764,0.730283,131092
1962-09-04,4.284764,4.292582,4.167480,4.167480,0.710293,167862
1962-09-05,4.167480,4.175299,4.073653,4.089291,0.696967,271777
1962-09-06,4.089291,4.144023,4.042377,4.089291,0.696967,298955
1962-09-07,4.089291,4.183118,4.089291,4.175299,0.711626,273376
1962-09-10,4.175299,4.237850,4.120566,4.230031,0.720954,161467
1962-09-11,4.230031,4.245669,4.183118,4.183118,0.712959,212626
1962-09-12,4.183118,4.230031,4.175299,4.230031,0.720954,97520
1962-09-13,4.230031,4.284764,4.183118,4.190937,0.714292,279770
1962-09-14,4.190937,4.253488,4.190937,4.230031,0.720954,126296
1962-09-17,4.230031,4.284764,4.230031,4.261307,0.726285,131092
1962-09-18,4.261307,4.292582,4.222212,4.253488,0.730312,238205
1962-09-19,4.253488,4.261307,4.175299,4.245669,0.728970,219020
1962-09-20,4.245669,4.245669,4.151842,4.183118,0.718230,193441
1962-09-21,4.175299,4.175299,4.089291,4.097110,0.703463,290961
1962-09-24,4.081472,4.081472,4.011102,4.050196,0.695408,332527
1962-09-25,4.050196,4.073653,3.948550,4.065834,0.698093,286165
1962-09-26,4.058015,4.058015,3.948550,3.972007,0.681982,263784
1962-09-27,3.964188,3.964188,3.885999,3.893818,0.668558,247797
1962-09-28,3.893818,3.995464,3.878180,3.995464,0.686010,279770
1962-10-01,3.995464,3.995464,3.940731,3.979826,0.683326,190244
1962-10-02,3.979826,4.058015,3.972007,4.058015,0.696750,139086
1962-10-03,4.058015,4.081472,4.034558,4.034558,0.692722,175856
1962-10-04,4.034558,4.128385,3.972007,4.128385,0.708832,263784
1962-10-05,4.144023,4.222212,4.144023,4.198755,0.720916,203033
1962-10-08,4.206574,4.261307,4.206574,4.222212,0.724942,206231
1962-10-09,4.222212,4.237850,4.190937,4.237850,0.727627,191843
1962-10-10,4.237850,4.253488,4.167480,4.183118,0.718230,169461
1962-10-11,4.159661,4.159661,4.112747,4.136204,0.710175,215823
1962-10-12,4.136204,4.136204,4.097110,4.120566,0.707490,107112
1962-10-15,4.120566,4.206574,4.104929,4.206574,0.722258,180652
1962-10-16,4.206574,4.237850,4.206574,4.206574,0.722258,203033
1962-10-17,4.190937,4.190937,4.144023,4.183118,0.718230,246198
1962-10-18,4.183118,4.183118,4.159661,4.167480,0.715544,199836
1962-10-19,4.167480,4.183118,4.065834,4.089291,0.702120,442837
1962-10-22,4.089291,4.089291,4.026739,4.050196,0.695408,370896
1962-10-23,4.050196,4.112747,3.995464,4.011102,0.688696,372494
1962-10-24,4.011102,4.222212,3.972007,4.190937,0.719573,418856
1962-10-25,4.159661,4.159661,4.073653,4.128385,0.708832,334126
1962-10-26,4.128385,4.183118,4.120566,4.183118,0.718230,211027
1962-10-29,4.198755,4.269126,4.198755,4.198755,0.720916,286165
1962-10-30,4.198755,4.284764,4.198755,4.276945,0.734339,308547
1962-10-31,4.276945,4.276945,4.206574,4.237850,0.727627,252593
1962-11-01,4.237850,4.292582,4.198755,4.269126,0.732997,278172
1962-11-02,4.269126,4.355134,4.222212,4.347315,0.746422,454027
1962-11-05,4.347315,4.378590,4.331677,4.355134,0.747765,393277
1962-11-07,4.355134,4.386409,4.269126,4.362953,0.749107,412462
1962-11-08,4.362953,4.402047,4.331677,4.355134,0.747765,302152
